city_id,region_id,name_ar,name_en
2993,4,الخريشاء,Al Khuraysha
2994,4,الدحلة,Ad Dihalah
2995,4,النقرة,An Naqrah
2996,4,مباري,Mibari
2997,4,الجفن,Al Jifn
2998,4,ديم,Daym
2999,4,الهميلية,Al Humayliyah
3000,4,عماير سعيدة,Amayir Si'idah
3001,4,ذوقان الركايا,Dhawqan Ar Rakaya
3002,4,الضاحي,Ad Dahi
3003,4,الوهلان,Al Wahalan
3004,4,العونية,Al 'awniyah
3005,4,الحفيرة,Al Hufayyirah
3006,4,الأشرفية,Al Ashrafiyah
3007,4,مزرعة البسامية,Mazra'at Al Bassamiyah
3008,4,الضلعة,Ad Dal'ah
3009,4,غدفاء,Ghadfa
3010,4,الغريبية,Al Ghuraybiyah
3011,4,الفيحاء,Al Fayha
3012,4,أم غويفة,Umm Ghuwayfah
3013,4,الجناح,Al Janah
3014,4,الحزم,Al Hazm
3015,4,رياض قناء,Riyad Qana
3016,4,المندسة,Al Mindassah
3017,4,رفائع الحميمة,Rafai' Al Humaymah
3018,4,مظيفر,Mudhayfir
3019,4,العمودة,Al 'amudah
3020,4,الروضة,Ar Rawdah
3021,4,أبو طلح,Abu Talh
3022,4,مهيضة,Mihayyidah
3023,4,وادي النخيل,Wadi Al Nakhil
3024,4,فياضة,Fayyadah
3025,4,كحلة,Kihlah
3026,4,رفائع الحجرة,Ruf'ai' Al Hajrah
3027,4,مشاش ركيان,Mishash Rukayyan
3028,4,أبو عرداء,Abu 'arda
3029,4,الناصفة,An Nasifa
3030,4,النبهانية,An Nabhaniyah
3031,4,ثادج,Thadij
3032,4,ربيق,Rubayq
3033,4,سامودة,Samudah
3034,4,الملقاء,Al Malqa
3035,4,الخرماء,Al Kharma
3036,4,الخرماءالشمالية,Al Kharma Ash Shamaliyah
3037,4,الحيسونية,Al Haysuniyah
3038,4,القعير,Al Qu'ayyir
3039,4,العمار,Al 'amar
3040,3,قريضة,Quraydah
3041,3,الجصة,Al Jissah
3042,3,ابيار علي,Abyar Ali
3043,3,أبو كبير,Abu Kabir
3044,3,الدويخلة,Ad Duwaykhilah
3045,3,الوعيرة,Al Wu'ayrah
3046,4,ام جرفان,Umm Jarfan
3047,3,العيون,Al 'ayun
3048,3,الخليل,Al Khulayl
3049,3,نعامين,Na'amin
3050,3,مليحة,Mulayhah
3051,3,العاقول,Al 'aqul
3052,3,الحار السفلى,Al Har As Sufla
3053,3,مفرحات,Mufarrihat
3054,3,القطيعاء,Al Qutay'a
3055,3,الفرع,Al Fara'
3056,3,الفقارة,Al Fuqarah
3057,3,أرباق,Arbaq
3058,3,المليليح,Al Mulaylih
3059,3,المغرة,Al Magharah
3060,3,أبو نمصات,Abu Numasat
3061,3,دثير,Dithir
3062,3,العقيلة,Al 'uqaylah
3063,3,العوينة,Al 'uwaynah
3064,3,الخضراء,Al Khadra
3065,3,الثعلة,Ath Tha'alah
3066,3,الحار العليا,Al Har Al 'ulya
3067,3,المضيبعة,Al Mudaybi'ah
3068,3,السوسي,As Susi
3069,3,الشلايل,Ash Shalayil
3070,3,أويدك,Uwaydik
3071,3,الغريض,Al Gharid
3072,3,الصيفي,As Sayfi
3073,3,الغصن,Al Ghusan
3074,3,الظمو,Adh Dhamu
3075,3,الطرقية,Al Tarqiyah
3076,3,أم العيال,Umm Al 'iyal
3077,3,الملبنة,Al Malbanah
3078,3,حنذ,Hanadh
3079,3,الهندية,Al Hindiyah
3080,3,المرير,Al Murayr
3081,3,الدحو,Ad Duhu
3082,3,النقيعاء,An Nuqay'a
3083,3,المشينية,Al Mushayniyah
3084,3,القافلة,Al Qafilah
3085,3,اللثامة,Al Lithamah
3086,3,الملحة,Al Milhah
3087,3,العيزاء,Al 'ayza
3088,3,النقرة,An Nuqrah
3089,3,البردية,Al Bardiyah
3090,3,العشيرة,Al 'ushayrah
3091,3,القصيبة,Al Qisayyibah
3092,3,الشوامين,Ash Shuwamin
3093,3,الشفية,Ash Shifayyah
3094,3,تيتد,Taytad
3095,3,البييرات,Al Buyayrat
3096,3,هرمة,Hurumah
3097,3,العثيا,Al 'uthayya
3098,7,شقري,Shiqri
3099,3,شجوى,Shajwa
3100,3,البوير,Al Buwair
3101,3,الشقرة,Ash Shuqrah
3102,3,الصويدرة,As Suwaydirah
3103,3,الفريش,Al Furaysh
3104,3,الريان,Ar Rayyan
3105,3,المليليح,Al Mulaylih
3106,3,الرصيعة,Ar Rasi'ah
3107,3,ابيار الماشي,Abyar Al Mashi
3108,3,رواوة,Ruwawah
3109,3,الجفر,Al Jafur
3110,3,ابو ضباع,Abu Diba'
3111,3,المضيق,Al Madiq
3112,3,الاكحل,Al Akhal
3113,3,اليتمة,Al Yitimah
3114,3,الفقير,Al Faqir
3115,3,المندسة,Al Mandassah
3116,3,بواط,Buwat
3117,3,العصيلب,Al 'usaylib
3118,3,الجفدور,Al Jifdur
3119,4,مسكة,Miskah
3120,4,أم المحاش,Umm Al Mahash
3121,4,عيدة,'idah
3122,4,الرفائع,Ar Rufai'
3123,4,صميعر,Sumayir
3124,1,فيضة سلام,Faydat Salam
3125,4,طفيلة,Tufaylah
3126,4,حليوة,Hulaywah
3127,4,هرمول,Hurmul
3128,1,روضة عسعس,Rawdat 'as'as
3129,4,المطيوي,Al Mutaywi
3130,4,بدائع هويشلة,Badai' Huwayshilah
3131,1,الكفية,Al Kuffiyah
3132,4,بقيعاء الجنوبية,Buqay'a Al Janubiyah
3133,4,الرفايع النجج,Ar Rufayi' Al Najh
3134,4,الظاهرية,Adh Dhahiriyah
3135,4,المندسة,Al Mindassah
3136,4,العقلة,Al 'uqlah
3137,4,القاعية,Al Qa'iyah
3138,1,الضبعية,Ad Dib'iyah
3139,4,بدائع الضبعية,Badai Ad Dib'iyah
3140,4,جفرة الجديدة,Jafrat Al Jadidah
3141,4,جفرة,Jafrah
3142,4,الحمادة,Al Hamadah
3143,4,بدائع مشرفة,Badai' Mushrifah
3144,4,نجخ الجنوبي,Najikh Al Janubi
3145,4,نجخ الشمالي,Najikh Al Shamali
3146,4,القويعية,Al Quway'iyah
3147,4,صعينين,Su'aynin
3148,4,ليم,Laym
3149,4,السليسية,As Sulaysiyah
3150,1,فيضة نومان,Faydat Noman
3151,4,ضرية,Dariyah
3152,4,الصمعورية,As Sum'uriyah
3153,4,سلام,Salam
3154,4,العاقر,Al 'aqir
3155,4,بدائع ريمان,Badai' Riman
3156,4,بدائع الضبطان,Badai' Ad Dubtan
3157,4,البعجاء,Al Ba'ja
3158,1,الحريق,Al Hariq
3159,1,نعام,Na'am
3160,1,حوطة الحلوة,Hutat Al Hilwah
3161,1,حوطة بني تميم,Hawtat Bani Tamim
3162,1,اسفل الباطن,Asfal Al Batin
3163,1,الفرعة,Al Far'ah
3164,1,المثعب,Al Mith'ab
3165,1,الحلوة,Al Hilwah
3166,1,الحيطان,Al Haytan
3167,1,وادي البرك,Wadi Al Bark
3168,1,الشكرة,Ash Shukrah
3169,1,الفيصلية,Al Faysaliyah
3170,1,النايفية,An Naifiyah
3171,1,القطين,Al Qatin
3172,1,الخرفة,Al Kharfah
3173,1,الروضة,Ar Rawdah
3174,1,ليلى,Layla
3175,1,سويدانا,Swidana
3176,1,مروان,Marwan
3177,1,واسط,Wasit
3178,1,الحمر,Al Hamr
3179,1,البديع الجنوبى,Al Badi' Al Janubi
3180,1,البديع الشمالي,Al Badi' Ash Shamali
3181,1,الهدار,Al Haddar
3182,1,ساقي الناهض,Saqi An Nahid
3183,1,الغيل,Al Ghayl
3184,1,ستارة,Sitarah
3185,1,حراضة,Haradah
3186,2,الفرعة,Al Far'ah
3187,2,العثيثي,Al 'uthaythi
3188,2,ا لحفائر,Al Hafa'ir
3189,2,السلم,As Salam
3190,2,القاعية,Al Qa'iyah
3191,2,القوامة,Al Quwamah
3192,2,الغافة,Al Ghafah
3193,2,الحدة,Al Hiddah
3194,2,المغراء,Al Maghara
3195,2,العفيرية,Al 'ufayriyah
3196,2,أبو ملوح,Abu Miluh
3197,2,النغر,An Naghar
3198,2,السدر,As Sadr
3199,2,الجر ثمية,Al Jarr Thamiyyah
3200,2,الحجف,Al Hijif
3201,12,إبن غوف,Ibn Ghuf
3202,12,الميفا,Al Mifa
3203,12,القرن,Al Qarn
3204,12,الامرة,Al Umrah
3205,12,النجيل,An Nijil
3206,12,الطيف,At Tayf
3207,12,السمعة,As Sama'ah
3208,12,نابر,Nabir
3209,12,الضاحي,Ad Dahi
3210,12,الزرعة,Az Zira'ah
3211,12,الاشيرة,Al Ishayrah
3212,12,الصور,As Sur
3213,12,فرعة العطاردة,Fara't Al 'atardah
3214,12,القهب,Al Qahab
3215,12,الحصحص,Al Hashas
3216,12,قراما,Qurama
3217,12,العياش,Al 'ayyash
3218,12,آل سعيد,Al Sa'id
3219,12,الغصنة,Al Ghasanah
3220,12,قلوة,Qilwah
3221,12,الشعراء,Ash Sha'ra'
3222,12,نيرا,Nira
3223,12,الجوة,Al Jiwah
3224,12,الفرع,Al Far'
3225,12,الهتافرة,Al Hatafirah
3226,2,القريع,Al Qari'
3227,12,المسودة,Al Maswadah
3228,12,الحشو,Al Hashu
3229,2,فرعة بني سهيم,Fara't Bani Suhaym
3230,2,العقدة,Al 'uqdah
3231,2,العواصية,Al 'awasiyah
3232,12,القصيباء,Al Qusayba
3233,12,الرهوة,Ar Rahwah
3234,12,الحصن,Al Husn
3235,12,غامد الزناد,Ghamid Az Zinad
3236,12,المخواة,Al Mukhwah
3237,12,نصبة,Nusubah
3238,12,ناوان,Nawan
3239,6,العرق,Al 'irq
3240,6,كعب,Ka'b
3241,6,الخاضرة,Al Khadirah
3242,6,القرن الأبيض,Al Qarn Al Abyad
3243,6,الدحض,Ad Dahid
3244,6,الظهارة,Adh Dhaharah
3245,6,مخدرة,Makhdarah
3246,6,الخضراء,Al Khadra
3247,6,القرية,Al Qaryah
3248,6,بني مليح,Bany Mulayh
3249,6,وادي الغيل,Wadi Al Ghayl
3250,6,مليح,Milayyah
3251,6,ربوع السرو,Rubu' As Sarw
3252,6,آل بو خشيف,Al Bukhishayf
3253,6,بهوان,Bahwan
3254,6,الضاربين,Ad Daribayn
3255,6,آل مخلد,Al Makhlad
3256,6,آل عباس,Al 'abbas
3257,6,آل مضرة,Al Midrah
3258,6,غاشرة,Ghashirah
3259,6,ذبوب,Dhabub
3260,6,مجالد,Mijalid
3261,6,آل سخيطة,Al Sakhaytah
3262,6,عبالة,'aballah
3263,6,آل عبيد,Al 'ubayd
3264,6,آل مشاعر,Al Misha'ir
3265,6,مسفرة,Misfirah
3266,6,آل فرش,Al Farsh
3267,6,الحفاة,Al Hufah
3268,6,الصرة,As Surrah
3269,6,حوراء,Hawra
3270,6,القرن,Al Qarn
3271,6,كبدة,Kubadah
3272,6,العينين,Al 'aynayn
3273,6,تنومة,Tanumah
3274,6,الواديين,Al Wadiyayn
3275,6,بللسمر,Billasmar
3276,6,آل لجم,Al Lajam
3277,6,الاثنين,Al Ithnayn
3278,6,آل غلفق,Al Ghalfaq
3279,6,سحيبان,Suhayban
3280,6,العمارة,Al 'ammarah
3281,6,قيان,Qiyan
3282,6,الغرس,Al Ghars
3283,6,الحكيمة,Al Hakimah
3284,6,الرقوة,Ar Raqwah
3285,6,آل الجلدة,Al Al Jildah
3286,6,مشروفة,Mashrufah
3287,6,لاهمة,Lahmah
3288,6,آل فهيد,Al Fuhayd
3289,6,الحدباء,Al Hadba
3290,6,آل صنيج,Al Sunayj
3291,6,آل عرفان,Al 'urfan
3292,6,آل كشيم,Al Kushaym
3293,6,الحذيان,Al Hadhyan
3294,6,العرفان,Al 'urfan
3295,6,حافظ,Hafidh
3296,6,العلوبي,Al 'ulubi
3297,6,الرمضة,Ar Rumadah
3298,6,العرين,Al 'arin
3299,6,فرعة طريب,Turaib
3300,6,الزهرة,Az Zahrah
3301,6,آل معدي,Al Ma'addi
3302,6,الغلقة,Al Ghiliqah
3303,6,الجلدة,Al Jildah
3304,6,آل قنبة,Al Qunbah
3305,6,الربعة,Ar Riba'ah
3306,6,الوهابة,Al Wahabah
3307,6,آل سعيدة,Al Sa'idah
3308,6,آل كولت,Al Kulat
3309,6,آل جلال,Al Jallal
3310,6,آل محي,Al Mihi
3311,6,الحدباء,Al Hadba
3312,6,الحنجور,Al Hunjur
3313,6,الحنو,Al Hinu
3314,6,المنابية,Al Manabiyah
3315,6,الزهيد,Az Zuhayd
3316,6,المحزمة,Al Muhazmah
3317,6,الدربين,Ad Darbayn
3318,10,الشعاقة,Ash Sha'aqah
3319,6,عدن,'idin
3320,6,الغول,Al Ghawl
3321,6,درامة,Diramah
3322,6,آل الخلف,Al Al Khalaf
3323,6,آل مانع,Al Mani'
3324,6,نقعة,Naq'ah
3325,6,آل غبران,Al Ghubran
3326,6,الفقاعيس,Al Fuqa'is
3327,6,الحريقة,Al Hariqah
3328,6,سراة عبيدة,Sarat Abidah
3329,6,العطفة,Al 'utfah
3330,6,الفرشة,Al Farshah
3331,6,الربوعة,Ar Rabuah
3332,6,الجوة,Al Jawwah
3333,6,عرضين,Ardayn
3334,11,ام الوهط,Umm Al Whaht
3335,11,المنخلي,Al Minkhali
3336,11,خد قيس,Khad Qays
3337,11,الحمضة,Al Hamdah
3338,11,تريمة,Tirimah
3339,11,الظاهرة,Adh Dhahirah
3340,11,رضية,Rudayyah
3341,11,حزامة,Hazamah
3342,11,بدر الجنوب,Badr Al Janub
3343,11,الحرشف,Al Harshaf
3344,11,هدادة,Hadadah
3345,11,الخانق,Al Khaniq
3346,11,الجفة,Al Jifah
3347,11,شرورة,Sharurah
3348,11,شقة الكناور,Shiqqat Al Kanawir
3349,11,التماني,At Tamani
3350,11,الوديعة,Al Wadi'ah
3351,6,المجمع,Al Majma'
3352,6,شيبة مسورة,Shaybat Miswarah
3353,6,آل ثابت,Al Thabit
3354,6,الجربة,Al Jirbah
3355,6,الغيل,Al Ghayl
3356,6,المجزعة,Al Majza'ah
3357,6,آل عليا,Al 'alya
3358,6,آل بيضاء,Al Bayda
3359,6,آل معمر,Al Mu'ammar
3360,6,الملحة,Al Malhah
3361,6,الحاجر,Al Hajir
3362,6,علب,Alb
3363,6,الملطاء,Al Malta
3364,6,الرهوة,Ar Rahwah
3365,6,المجازة,Al Mijazah
3366,6,بن لكرم,Bin Lakram
3367,6,السلاطين,As Salatin
3368,6,المحجر,Al Mahjar
3369,6,الوسط,Al Wasat
3370,6,العقدة,Al 'uqdah
3371,6,آل الأشعث,Al Al Ash'ath
3372,6,العنثري,Al 'anthari
3373,6,آل عمران,Al 'imran
3374,6,آل جحالي,Al Jihali
3375,6,العرف,Al 'araf
3376,6,دهر,Dihir
3377,6,الحظيرة,Al Hadhirah
3378,6,الخضراء,Al Khadra
3379,6,علاف,'allaf
3380,6,آل يعلى,Al Ya'la
3381,6,ظهران الجنوب,Dhahran Al Janub
3382,6,الطلحة,At Talaha
3383,6,الحرجه,Al Harajah
3384,6,الكولة,Al Kulah
3385,6,القصب,Al Qasab
3386,6,حمران,Humran
3387,6,آل لهوة,Al Lahwah
3388,11,الهويمل,Al Huwaymil
3389,11,بئر خباش,Bir Khubash
3390,11,الخضراء,Al Khadra'
3391,11,قابل منيف,Qabil Minif
3392,11,الهويد,Al Hawid
3393,11,الحجف,Al Hijf
3394,11,الدواس,Ad Dawas
3395,11,لاهومة,Lahumah
3396,11,حبونا,Hubuna
3397,11,الحصينية,Al Husayniyah
3398,10,قرار,Qarar
3399,10,الكدارة,Al Kadarah
3400,10,الهجنبة,Al Hajanbah
3401,10,القاع,Al Qa'
3402,10,الدرب,Ad Darb
3403,10,ابو السداد,Abu As Sadad
3404,10,الشقيق,Al Shuqayq
3405,10,الحروف,Al Huruf
3406,10,عتود,'itwad
3407,10,رملان,Ramlan
3408,10,المنجارة,Al Minjarah
3409,10,الدولة,Ad Dawlah
3410,10,مسلية,Misliyah
3411,10,الفطيحة,Al Fatihah
3412,11,الفيصلية,Al Faysaliyah
3413,11,معمر ريمان,Ma'mar Riman
3414,11,دوح,Dawwah
3415,11,النقعاء,An Naq'a
3416,11,النقعاء,An Naq'a
3417,11,نجران,Najran
3418,11,بئر عسكر,Bi'r 'askar
3419,11,نهوقة,Nahuqah
3420,11,ال شهي,Al Shahi
3421,11,رجلاء,Rijla'
3422,11,آل سوار,Alsuwar
3423,11,المجمع,Al Majma
3424,11,البرك,Al Barak
3425,11,العريسة,Al 'arayyisah
3426,10,رخية,Rakhyah
3427,10,الريث,Ar Rayth
3428,10,الرهوة,Al Rahwah
3429,10,عثوان,'athwan
3430,10,القعقاع,Al Qa'qa'
3431,10,الشملاة,Ash Shamlah
3432,10,السهية,As Suhayyah
3433,10,عراب,'urab
3434,10,الخطوة,Al Khutwah
3435,10,الحناية,Al Hinnayah
3436,10,النفيعة,An Nafi'ah
3437,10,زوزاء,Zawza
3438,10,الركبة,Ar Rukbah
3439,10,العزة,Al 'izzah
3440,10,خويعمة,Khuway'imah
3441,10,الدخرة,Ad Dikarah
3442,10,الخشعة,Al Khashah
3443,10,الكوابسة,Al Kawabisar
3444,10,الهيجاء,Al Hayja
3445,10,اليمانية,Al Yamaniyah
3446,10,فيفاء,Fayfa
3447,10,الدائر,Ad Dair
3448,10,عيبان,'aiban
3449,10,الطرف,Al Taraf
3450,10,ظاهرة الصفا,Dhahirat As Safa
3451,10,القاع,Al Qa'
3452,10,القتب,Al Qatab
3453,10,الهياج,Al Hiyaj
3454,10,العقدة,Al 'uqdah
3455,10,العيدابي,Al 'aydabi
3456,10,مقزع,Muqza'
3457,10,هروب,Harub
3458,10,الشريعة,Ash Shari'ah
3459,10,الحجروف,Al Hajruf
3460,10,نورة,Nurah
3461,10,الأثلة,Al Athlah
3462,10,بيش,Baysh
3463,10,الحضن,Al Hadan
3464,10,قوز الجعافره,Qouz Al Jaafrah
3465,10,الحقو,Al Haqu
3466,10,القوام,Al Quwam
3467,10,المطعن,Al Mat'an
3468,10,العداية,Al 'addayah
3469,10,الباحر,Al Bahir
3470,10,المعترض,Al Mu'tarid
3471,10,نخلان,Nakhlan
3472,10,الغرا,Al Ghara
3473,10,العبادلة,Al 'abadilah
3474,10,العريش,Al 'arish
3475,10,مشلحة,Mushallahah
3476,10,الرايغة,Ar Rayighah
3477,10,الملحاة,Al Malha
3478,10,الدهناء,Ad Dahna
3479,10,صبيا,Sabya
3480,10,قائم الدش,Qa'im Ad Dashsh
3481,10,صبيا الجديدة,Sabya Al Jadidah
3482,10,الكدمي,Al Kudmi
3483,10,العشة,Al Ashah
3484,10,السلام العليا,As Salam Al 'ulya
3485,10,ابو القعايد,Abu Alqa'ayid
3486,10,ابو السلع,Abu As Sala'
3487,10,العالية,Al 'aliyah
3488,10,غوان,Ghawwan
3489,10,الحسيني,Al Husayni
3490,10,الظبية,Al Dhabyah
3491,10,الجمالة,Al Jammalah
3492,10,السبخة,Al Sabakhah
3493,10,الفقرة,Al Fiqarah
3494,10,خبت سعيدة,Khabt Sa'idah
3495,10,الحمي,Al Hima
3496,10,السليل,As Sulayl
3497,10,الجهو,Al Jahw
3498,10,القمري,Al Qamri
3499,10,ضمد,Damad
3500,10,الخضيرة,Al Khudayrah
3501,10,الشقيري,Ash Shuqairi
3502,10,زبارة رشيد,Zabarat Rashid
3503,10,قنبورة,Qanbura
3504,10,بحرة,Bahrah
3505,10,القائم,Al Qaim
3506,10,المحصام,Al Muhsam
3507,10,الحجاجة,Al Hajajah
3508,10,الجربة,Al Jirbah
3509,10,السادلية,As Sadiliyah
3510,10,مريخية,Muraykhiyah
3511,10,العروس,Al 'arus
3512,10,الخزنة,Al Khuznah
3513,10,العسيلة,Al 'usaylah
3514,10,سد ملاكي,Sadd Malaki
3515,10,الكتيفة,Al Kutayfah
3516,10,السيبة,As Syabah
3517,10,المرزوق,Al Marzuq
3518,10,الحريقة,Al Hariqah
3519,10,الرد,Ar Radd
3520,10,دودة,Dudah
3521,10,الدوشية,Ad Dawshiyah
3522,10,أم الحجل,Umm Al Hajal
3523,10,المقيدر,Al Muqaydir
3524,10,السلامة,As Salamah
3525,10,ابو عريش,Abu Arish
3526,10,الحميرة,Al Humayrah
3527,10,فلس,Falas
3528,10,حاكمة,Hakimah
3529,10,الصيابة,As Sayyabah
3530,10,العباسية,Al 'abbasiyah
3531,10,الكروس,Al Kurus
3532,10,المبيت,Al Mubayyat
3533,10,السرداح,As Sirdah
3534,10,المعزاب,Al Mi'zab
3535,10,السودي,As Sawadi
3536,10,الحلحلة,Al Halhalah
3537,10,وعلان,Wa'lan
3538,10,البيسري,Al Baysuri
3539,10,ديحمة,Dayhamah
3540,10,الخلايف,Al Khalayif
3541,10,الشنامرة,Al Shanamirah
3542,10,صامطة,Samtah
3543,10,الجرادية,Al Juradiyah
3544,10,ابو حجر الاسفل,Abu Hajar Al Asfal
3545,10,الدغارير,Ad Dagharir
3546,10,حاكمة,Hakimah
3547,10,حاكمة الدغارير,Hakimat Ad Dagharir
3548,10,القفل,Al Qufl
3549,10,السر,As Sirr
3550,10,اللقية,Al Laqyah
3551,10,ابو حجر الأعلى,Abu Hajar Al A'la
3552,10,النجامية,An Nujamiyah
3553,10,شعب الذئب,Shi'b Adh Dhib
3554,10,الخوجرة,Al Khawjarah
3555,10,الطوال,At Tuwal
3556,10,المجنة,Al Mijannah
3557,10,عنطوطة,Antutah
3558,10,الجاظع,Al Jadhi'
3559,10,الركوبة,Ar Rukubah
3560,10,مجعر,Muj'ur
3561,10,الموسم,Al Muwassam
3562,11,الخرخير,Al Kharkhir
3563,10,أبو طوق,Abu Tawq
3564,10,العقيل,Al 'uqail
3565,10,ختب,Khatb
3566,10,صير,Sir
3567,10,القصار,Al Qsar
3568,10,المحرق,Al Muharq
3569,10,جنابه,Gnaba
3570,10,الميناء الجديد,New Port
3571,10,فرسان,Farasan
3572,3,أم صمدين,Umm Sumdayn
3573,3,المشران,Al Mishran
3581,7,بئر بن هرماس,Bir Ibn Hermas
3582,5,الحليسية,Al Hulaysiyah
3583,5,راس ام قصبة,Ras Umm Qusbah
3584,10,خبت البقر,Khabt Al Baqar
3585,10,الحنبة,Al Hanabah
3586,10,عرق,Irq
3587,10,أبو العشرة,Abu Al 'usharah
3588,10,جرار,Jarrar
3589,10,العيشة,Al 'ayshah
3590,10,جبل عبادل,Jabal 'abadil
3591,10,البحثة,Al Bihthah
3592,10,المجازيع,Al Mijazi
3593,10,المسكية,Al Maskiyah
3594,10,حمية,Hamayah
3595,10,السحار,As Sahhar
3596,10,القصبة,Al Qasabah
3597,10,العارضة,Al 'aridah
3598,5,سنابس,Sanabis
3599,10,قيس,Qays
3600,10,الوحلة,Al Wahlah
3601,10,العشوة,Al 'ishwah
3602,10,الفقهاء,Al Fuqha
3603,10,دحيقة,Duhayqah
3604,10,الشواجرة,Ash Shawajirah
3605,10,بخشة,Bakhshah
3606,10,الاساملة,Al Asamilah
3607,10,الخلفة,Al Khalfah
3608,10,جاضع المحاضين,Jadi' Al Mahadin
3609,10,الخمس,Al Khums
3610,10,مستورة,Masturah
3611,10,السداد,As Sudad
3612,10,الزهبين,Az Zahabayn
3613,10,صنبة,Sanbah
3614,7,البدع,Al Bad'
3615,10,المعبوج,Al Ma'buj
3616,10,الخصاوية,Al Khasawiyah
3617,10,المضاية,Al Madayah
3618,10,البديع والقرفي,Al Badi' Wal Qarafi
3619,10,مزهرة,Mizhirah
3620,10,الكربوص,Al Karbus
3621,10,الواصلي,Al Wasili
3622,10,الريان,Ar Rayyan
3623,10,قامزة,Qamizah
3624,10,شهرين,Shahrayn
3625,10,المروة,Al Marwah
3626,10,الظهر,Adh Dhahar
3627,10,العقم,Al 'aqum
3628,10,الصبخاية,As Subkhayah
3629,10,جلاح,Jilah
3630,10,الراحة,Ar Rahah
3631,10,المهدف,Al Mihdaf
3632,10,مخشوش,Makhshush
3633,10,الخوبة,Al Khawbah
3634,10,القحمة,Al Qahmah
3635,10,الخشل,Al Khashal
3636,10,الجابري,Al Jabiri
3637,10,جحا,Juha
3638,10,السر,As Sirr
3639,10,الهجنبة,Al Hijanbah
3640,10,الشطيفية,Ash Shutayfiyah
3641,10,الحصامة,Al Hassamah
3642,10,الخضراء الشمالية,Al Khadra Ash Shamaliyah
3643,10,السويدية,Al Suwaydiyah
3644,10,رعشة,Rashah
3645,10,المجامة,Al Mujammah
3646,10,المخشلية,Al Mukhashshaliyah
3647,10,الحامضة,Al Hamidah
3648,10,الجعدية,Al Ja'diyah
3649,10,المحامل,Al Mahamil
3650,10,الحصمة,Al Hasamah
3651,10,حاكمة,Hakimah
3652,10,احد المسارحة,Ahad Al Musarihah
3653,10,الحجفار,Al Hijfar
3654,10,الطاهرية,At Tahiriyah
3655,10,الحضرور,Al Hadrur
3656,10,الدريعية,Ad Duray'iyah
3657,10,البدوي,Al Badawi
3658,10,الهلية,Al Halliyah
3659,10,الحنيني,Al Hanini
3660,10,قمعة,Qama'ah
3661,10,المنجارة,Al Minjarah
3662,10,المقرقم,Al Maqarqam
3663,10,المحطة,Al Mahattah
3664,10,الحقلة,Al Haqlah
3665,10,أبو الرديف,Abu Ar Radif
3666,2,مدينة الملك عبدالله الاقتصادية,King Abdullah Economic City
3667,10,الخارش,Al Kharish
3668,10,السهي,As Sahi
3669,10,رمادا,Ramada
3670,10,روان,Rawan
3671,5,هجرة شهيل,Hijrat Shuhayl
3672,1,البرزة,Al Barzah
3673,1,أم سدرة,Umm Sidrah
3674,1,مشذوبة,Mashdhubah
3675,1,المفيجر,Al Mufaijir
3676,6,وادي الحياة,Wadi Al Hayat
3677,5,الاحساء,Al Ahsa
3678,6,تندحة,Tendaha
3679,9,السليمانية,As Sulaimaniyah
3680,6,الواديين,Al Wadiyeen
3681,6,الفيض,Al Fayd
3682,6,ختبة,Khatbah
3683,1,مشرفة,Mishrifah
3684,2,اضم,Adham
3685,8,الخلصة,Al Khlusah
3686,5,السيح,Sieh
3687,6,حسوة,Hiswah
3688,6,الفرعين,Al Faraain
3689,6,بللحمر,Billahmar
3690,6,بحر ابو سكينة,Bahr Abu Sukaynah
3691,1,العمق,Al Umaq
3692,6,يعرى,Yaara
3693,6,العيش,Al Aysh
3694,7,جزيرة صنافير,Sanafir Island
3695,7,جزيرة تيران,Tiran Island
3696,3,سليلة جهينة,Salilat Juhaynah
3697,6,المسقي,Al Masqi
3698,1,الصفوية,As Safwiyah
3699,10,آل علي,Al Ali
3700,5,جواثا,Jawatha
3701,13,الرفيعة,Ar Rafi'ah
3702,5,رأس الخير,Ras Al Khair
3703,3,البريكة,Al Buraikah
3705,8,شعيب الصقعاء,Shuaib As Saqa'a
3706,8,مشاش ابن جازي,Mashash Ibn Jazi
3707,8,فيضة السمار,Faydat As Sammar
3708,7,ذرفي,Dharfi
3709,11,المشعلية,Al Mishaliyah
3710,8,الخوي,Al Khawi
3711,6,آل رحمة,Al Rahmah
3712,2,السدين,As Saddain
3771,1,العزيزيه,Al Aziziyah
3788,1,شراف,Sharaf
3794,1,الحبابيه,Al Hababiyah
3901,1,السدريه,As Sadryah
3902,1,الهويديه,Al Huwaydyah
3903,1,العناديه,Al Enadyah
3905,1,نعام,Naam
3945,1,ابو سدر,Abu Sidr
3946,1,مشرفة الكراشمه,Mushrifat Al Krashmah
3996,1,السر,Al Sirr
4028,1,الحيد,Al Heed
4088,1,السيح,As Seeh
4092,1,الصالحيه,Al-Salehiyah
4131,1,الجنوبية بسدير,Southern Sudair
4396,1,الوسيطا,Al Wasita
4574,1,الجلة الجنوبي,Al Jellah Al Janubi
4594,1,دهو,Daho
4604,1,السلام,Al Salam
4620,1,قمران,Qamran
4621,1,ام سليم,Umm Sulaim
4632,1,صيحة,Sayha
4636,1,بلثقاء,Balthaqa
4748,1,ام شيح,Umm Sheih
4765,1,الحيانية,Al Hayaniya
